COL 1:1.1 Παῦλος N-NSM 3972 Παῦλος ! Παῦλος
COL 1:6.8 παντὶ A-DSM 3956 πᾶς ! πᾶς
COL 1:6.9 τῷ T-DSM 3588 ὁ ! ὁ
COL 1:6.10 κόσμῳ N-DSM 2889 κόσμος ! κόσμος
COL 1:6.11 ἐστὶν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:6.12 καρποφορούμενον V-PMP-NSN 2592 καρποφορέω ! καρποφορέω
COL 1:6.13 καὶ CONJ 2532 καί ! καί
COL 1:6.14 αὐξανόμενον V-PPP-NSN 837 αὐξάνω ! αὐξάνω
COL 1:6.15 καθὼς ADV 2531 καθώς ! καθώς
COL 1:6.16 καὶ CONJ 2532 καί ! καί
COL 1:6.17 ἐν PREP 1722 ἐν ! ἐν
COL 1:6.18 ὑμῖν, P-2DP 5210 ὑμεῖς ! σύ
COL 1:6.19 ἀφ' PREP 575 ἀπό ! ἀπό
COL 1:6.20 ἧς R-GSF 3739 ὅς ! ὅς
COL 1:6.21 ἡμέρας N-GSF 2250 ἡμέρα ! ἡμέρα
COL 1:6.22 ἠκούσατε V-AAI-2P 191 ἀκούω ! ἀκούω
COL 1:6.23 καὶ CONJ 2532 καί ! καί
COL 1:6.24 ἐπέγνωτε V-2AAI-2P 1921 ἐπιγινώσκω ! ἐπιγινώσκω
COL 1:6.25 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:6.26 χάριν N-ASF 5485 χάρις ! χάρις
COL 1:6.27 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:6.28 θεοῦ N-GSM 2316 θεός ! θεός
COL 1:6.29 ἐν PREP 1722 ἐν ! ἐν
COL 1:6.30 ἀληθείᾳ· N-DSF 225 ἀλήθεια ! ἀλήθεια
COL 1:7.1 καθὼς ADV 2531 καθώς ! καθώς
COL 1:7.2 ἐμάθετε V-2AAI-2P 3129 μανθάνω ! μανθάνω
COL 1:7.3 ἀπὸ PREP 575 ἀπό ! ἀπό
COL 1:7.4 Ἐπαφρᾶ N-GSM 1889 Ἐπαφρᾶς ! Ἐπαφρᾶς
COL 1:7.5 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:7.6 ἀγαπητοῦ A-GSM 27 ἀγαπητός ! ἀγαπητός
COL 1:7.7 συνδούλου N-GSM 4889 σύνδουλος ! σύνδουλος
COL 1:7.8 ἡμῶν, P-1GP 2248 ἡμᾶς ! ἐγώ
COL 1:7.9 ὅς R-NSM 3739 ὅς ! ὅς
COL 1:7.10 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:7.11 πιστὸς A-NSM 4103 πιστός ! πιστός
COL 1:7.12 ὑπὲρ PREP 5228 ὑπέρ ! ὑπέρ
COL 1:7.13 ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
COL 1:7.14 διάκονος N-NSM 1249 διάκονος ! διάκονος
COL 1:7.15 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:7.16 Χριστοῦ, N-GSM 5547 Χριστός ! Χριστός
COL 1:8.1 ὁ T-NSM 3588 ὁ ! ὁ
COL 1:8.2 καὶ CONJ 2532 καί ! καί
COL 1:8.3 δηλώσας V-AAP-NSM 1213 δηλόω ! δηλόω
COL 1:8.4 ἡμῖν P-1DP 2248 ἡμᾶς ! ἐγώ
COL 1:8.5 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:8.6 ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
COL 1:8.7 ἀγάπην N-ASF 26 ἀγάπη ! ἀγάπη
COL 1:8.8 ἐν PREP 1722 ἐν ! ἐν
COL 1:8.9 πνεύματι. N-DSN 4151 πνεῦμα ! πνεῦμα
COL 1:9.1 Διὰ PREP 1223 διά ! διά
COL 1:9.2 τοῦτο D-ASN 3778 οὗτος ! οὗτος
COL 1:9.3 καὶ CONJ 2532 καί ! καί
COL 1:9.4 ἡμεῖς, P-1NP 2248 ἡμᾶς ! ἐγώ
COL 1:9.5 ἀφ' PREP 575 ἀπό ! ἀπό
COL 1:9.6 ἧς R-GSF 3739 ὅς ! ὅς
COL 1:9.7 ἡμέρας N-GSF 2250 ἡμέρα ! ἡμέρα
COL 1:9.8 ἠκούσαμεν, V-AAI-1P 191 ἀκούω ! ἀκούω
COL 1:9.9 οὐ PRT-N 3756 οὐ ! οὐ
COL 1:9.10 παυόμεθα V-PMI-1P 3973 παύω ! παύω
COL 1:9.11 ὑπὲρ PREP 5228 ὑπέρ ! ὑπέρ
COL 1:9.12 ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
COL 1:9.13 προσευχόμενοι V-PNP-NPM 4336 προσεύχομαι ! προσεύχομαι
COL 1:9.14 καὶ CONJ 2532 καί ! καί
COL 1:9.15 αἰτούμενοι V-PMP-NPM 154 αἰτέω ! αἰτέω
COL 1:9.16 ἵνα CONJ 2443 ἵνα ! ἵνα
COL 1:9.17 πληρωθῆτε V-APS-2P 4137 πληρόω ! πληρόω
COL 1:9.18 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:9.19 ἐπίγνωσιν N-ASF 1922 ἐπίγνωσις ! ἐπίγνωσις
COL 1:9.20 τοῦ T-GSN 3588 ὁ ! ὁ
COL 1:9.21 θελήματος N-GSN 2307 θέλημα ! θέλημα
COL 1:9.22 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:9.23 ἐν PREP 1722 ἐν ! ἐν
COL 1:9.24 πάσῃ A-DSF 3956 πᾶς ! πᾶς
COL 1:9.25 σοφίᾳ N-DSF 4678 σοφία ! σοφία
COL 1:9.26 καὶ CONJ 2532 καί ! καί
COL 1:9.27 συνέσει N-DSF 4907 σύνεσις ! σύνεσις
COL 1:9.28 πνευματικῇ, A-DSF 4152 πνευματικός ! πνευματικός
COL 1:10.1 περιπατῆσαι V-AAN 4043 περιπατέω ! περιπατέω
COL 1:10.2 ἀξίως ADV 516 ἀξίως ! ἀξίως
COL 1:10.3 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:10.4 κυρίου N-GSM 2962 κύριος ! κύριος
COL 1:10.5 εἰς PREP 1519 εἰς ! εἰς
COL 1:10.6 πᾶσαν A-ASF 3956 πᾶς ! πᾶς
COL 1:10.7 ἀρεσκείαν, N-ASF 699 ἀρεσκεία ! ἀρεσκεία
COL 1:10.8 ἐν PREP 1722 ἐν ! ἐν
COL 1:10.9 παντὶ A-DSN 3956 πᾶς ! πᾶς
COL 1:10.10 ἔργῳ N-DSN 2041 ἔργον ! ἔργον
COL 1:10.11 ἀγαθῷ A-DSN 18 ἀγαθός ! ἀγαθός
COL 1:10.12 καρποφοροῦντες V-PAP-NPM 2592 καρποφορέω ! καρποφορέω
COL 1:10.13 καὶ CONJ 2532 καί ! καί
COL 1:10.14 αὐξανόμενοι V-PPP-NPM 837 αὐξάνω ! αὐξάνω
COL 1:10.15 τῇ T-DSF 3588 ὁ ! ὁ
COL 1:10.16 ἐπιγνώσει N-DSF 1922 ἐπίγνωσις ! ἐπίγνωσις
COL 1:10.17 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:10.18 θεοῦ, N-GSM 2316 θεός ! θεός
COL 1:11.1 ἐν PREP 1722 ἐν ! ἐν
COL 1:11.2 πάσῃ A-DSF 3956 πᾶς ! πᾶς
COL 1:11.3 δυνάμει N-DSF 1411 δύναμις ! δύναμις
COL 1:11.4 δυναμούμενοι V-PPP-NPM 1412 δυναμόω ! δυναμόω
COL 1:11.5 κατὰ PREP 2596 κατά ! κατά
COL 1:11.6 τὸ T-ASN 3588 ὁ ! ὁ
COL 1:11.7 κράτος N-ASN 2904 κράτος ! κράτος
COL 1:11.8 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:11.9 δόξης N-GSF 1391 δόξα ! δόξα
COL 1:11.10 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:11.11 εἰς PREP 1519 εἰς ! εἰς
COL 1:11.12 πᾶσαν A-ASF 3956 πᾶς ! πᾶς
COL 1:11.13 ὑπομονὴν N-ASF 5281 ὑπομονή ! ὑπομονή
COL 1:11.14 καὶ CONJ 2532 καί ! καί
COL 1:11.15 μακροθυμίαν, N-ASF 3115 μακροθυμία ! μακροθυμία
COL 1:11.16 μετὰ PREP 3326 μετά ! μετά
COL 1:11.17 χαρᾶς N-GSF 5479 χαρά ! χαρά
COL 1:12.1 εὐχαριστοῦντες V-PAP-NPM 2168 εὐχαριστέω ! εὐχαριστέω
COL 1:12.2 τῷ T-DSM 3588 ὁ ! ὁ
COL 1:12.3 πατρὶ N-DSM 3962 πατήρ ! πατήρ
COL 1:12.4 τῷ T-DSM 3588 ὁ ! ὁ
COL 1:12.5 ἱκανώσαντι V-AAP-DSM 2427 ἱκανόω ! ἱκανόω
COL 1:12.6 ὑμᾶς P-2AP 5210 ὑμεῖς ! σύ
COL 1:12.7 εἰς PREP 1519 εἰς ! εἰς
COL 1:12.8 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:12.9 μερίδα N-ASF 3310 μερίς ! μερίς
COL 1:12.10 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:12.11 κλήρου N-GSM 2819 κλῆρος ! κλῆρος
COL 1:12.12 τῶν T-GPM 3588 ὁ ! ὁ
COL 1:12.13 ἁγίων A-GPM 40 ἅγιος ! ἅγιος
COL 1:12.14 ἐν PREP 1722 ἐν ! ἐν
COL 1:12.15 τῷ T-DSN 3588 ὁ ! ὁ
COL 1:12.16 φωτί· N-DSN 5457 φῶς ! φῶς
COL 1:13.1 ὃς R-NSM 3739 ὅς ! ὅς
COL 1:13.2 ἐρύσατο V-ANI-3S 4506 ῥύομαι ! ῥύομαι
COL 1:13.3 ἡμᾶς P-1AP 2248 ἡμᾶς ! ἐγώ
COL 1:13.4 ἐκ PREP 1537 ἐκ ! ἐκ
COL 1:13.5 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:13.6 ἐξουσίας N-GSF 1849 ἐξουσία ! ἐξουσία
COL 1:13.7 τοῦ T-GSN 3588 ὁ ! ὁ
COL 1:13.8 σκότους N-GSN 4655 σκότος ! σκότος
COL 1:13.9 καὶ CONJ 2532 καί ! καί
COL 1:13.10 μετέστησεν V-AAI-3S 3179 μεθίστημι ! μεθίστημι
COL 1:13.11 εἰς PREP 1519 εἰς ! εἰς
COL 1:13.12 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:13.13 βασιλείαν N-ASF 932 βασιλεία ! βασιλεία
COL 1:13.14 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:13.15 υἱοῦ N-GSM 5207 υἱός ! υἱός
COL 1:13.16 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:13.17 ἀγάπης N-GSF 26 ἀγάπη ! ἀγάπη
COL 1:13.18 αὐτοῦ, P-GSM 846 αὐτός ! αὐτός
COL 1:14.1 ἐν PREP 1722 ἐν ! ἐν
COL 1:14.2 ᾧ R-DSM 3739 ὅς ! ὅς
COL 1:14.3 ἔχομεν V-PAI-1P 2192 ἔχω ! ἔχω
COL 1:14.4 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:14.5 ἀπολύτρωσιν, N-ASF 629 ἀπολύτρωσις ! ἀπολύτρωσις
COL 1:14.6 τὴν T-ASF 3588 ὁ ! ὁ
COL 1:14.7 ἄφεσιν N-ASF 859 ἄφεσις ! ἄφεσις
COL 1:14.8 τῶν T-GPF 3588 ὁ ! ὁ
COL 1:14.9 ἁμαρτιῶν· N-GPF 266 ἁμαρτία ! ἁμαρτία
COL 1:15.1 ὅς R-NSM 3739 ὅς ! ὅς
COL 1:15.2 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:15.3 εἰκὼν N-NSF 1504 εἰκών ! εἰκών
COL 1:15.4 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:15.5 θεοῦ N-GSM 2316 θεός ! θεός
COL 1:15.6 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:15.7 ἀοράτου, A-GSM 517 ἀόρατος ! ἀόρατος
COL 1:15.8 πρωτότοκος A-NSM-S 4416 πρωτότοκος ! πρωτότοκος
COL 1:15.9 πάσης A-GSF 3956 πᾶς ! πᾶς
COL 1:15.10 κτίσεως, N-GSF 2937 κτίσις ! κτίσις
COL 1:16.1 ὅτι CONJ 3754 ὅτι ! ὅτι
COL 1:16.2 ἐν PREP 1722 ἐν ! ἐν
COL 1:16.3 αὐτῷ P-DSM 846 αὐτός ! αὐτός
COL 1:16.4 ἐκτίσθη V-API-3S 2936 κτίζω ! κτίζω
COL 1:16.5 τὰ T-NPN 3588 ὁ ! ὁ
COL 1:16.6 πάντα A-NPN 3956 πᾶς ! πᾶς
COL 1:16.7 ἐν PREP 1722 ἐν ! ἐν
COL 1:16.8 τοῖς T-DPM 3588 ὁ ! ὁ
COL 1:16.9 οὐρανοῖς N-DPM 3772 οὐρανός ! οὐρανός
COL 1:16.10 καὶ CONJ 2532 καί ! καί
COL 1:16.11 ἐπὶ PREP 1909 ἐπί ! ἐπί
COL 1:16.12 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:16.13 γῆς, N-GSF 1093 γῆ ! γῆ
COL 1:16.14 τὰ T-NPN 3588 ὁ ! ὁ
COL 1:16.15 ὁρατὰ A-NPN 3707 ὁρατός ! ὁρατός
COL 1:16.16 καὶ CONJ 2532 καί ! καί
COL 1:16.17 τὰ T-NPN 3588 ὁ ! ὁ
COL 1:16.18 ἀόρατα, A-NPN 517 ἀόρατος ! ἀόρατος
COL 1:16.19 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:16.20 θρόνοι N-NPM 2362 θρόνος ! θρόνος
COL 1:16.21 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:16.22 κυριότητες N-NPF 2963 κυριότης ! κυριότης
COL 1:16.23 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:16.24 ἀρχαὶ N-NPF 746 ἀρχή ! ἀρχή
COL 1:16.25 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:16.26 ἐξουσίαι· N-NPF 1849 ἐξουσία ! ἐξουσία
COL 1:16.27 τὰ T-NPN 3588 ὁ ! ὁ
COL 1:16.28 πάντα A-NPN 3956 πᾶς ! πᾶς
COL 1:16.29 δι' PREP 1223 διά ! διά
COL 1:16.30 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:16.31 καὶ CONJ 2532 καί ! καί
COL 1:16.32 εἰς PREP 1519 εἰς ! εἰς
COL 1:16.33 αὐτὸν P-ASM 846 αὐτός ! αὐτός
COL 1:16.34 ἔκτισται, V-RPI-3S 2936 κτίζω ! κτίζω
COL 1:17.1 καὶ CONJ 2532 καί ! καί
COL 1:17.2 αὐτός P-NSM 846 αὐτός ! αὐτός
COL 1:17.3 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:17.4 πρὸ PREP 4253 πρό ! πρό
COL 1:17.5 πάντων A-GPM 3956 πᾶς ! πᾶς
COL 1:17.6 καὶ CONJ 2532 καί ! καί
COL 1:17.7 τὰ T-NPN 3588 ὁ ! ὁ
COL 1:17.8 πάντα A-NPN 3956 πᾶς ! πᾶς
COL 1:17.9 ἐν PREP 1722 ἐν ! ἐν
COL 1:17.10 αὐτῷ P-DSM 846 αὐτός ! αὐτός
COL 1:17.11 συνέστηκεν. V-RAI-3S 4921 συνιστάω ! συνίστημι
COL 1:18.1 καὶ CONJ 2532 καί ! καί
COL 1:18.2 αὐτός P-NSM 846 αὐτός ! αὐτός
COL 1:18.3 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:18.4 ἡ T-NSF 3588 ὁ ! ὁ
COL 1:18.5 κεφαλὴ N-NSF 2776 κεφαλή ! κεφαλή
COL 1:18.6 τοῦ T-GSN 3588 ὁ ! ὁ
COL 1:18.7 σώματος, N-GSN 4983 σῶμα ! σῶμα
COL 1:18.8 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:18.9 ἐκκλησίας· N-GSF 1577 ἐκκλησία ! ἐκκλησία
COL 1:18.10 ὅς R-NSM 3739 ὅς ! ὅς
COL 1:18.11 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
COL 1:18.12 ἀρχή, N-NSF 746 ἀρχή ! ἀρχή
COL 1:18.13 πρωτότοκος A-NSM-S 4416 πρωτότοκος ! πρωτότοκος
COL 1:18.14 ἐκ PREP 1537 ἐκ ! ἐκ
COL 1:18.15 τῶν T-GPM 3588 ὁ ! ὁ
COL 1:18.16 νεκρῶν, A-GPM 3498 νεκρός ! νεκρός
COL 1:18.17 ἵνα CONJ 2443 ἵνα ! ἵνα
COL 1:18.18 γένηται V-2ADS-3S 1096 γίνομαι ! γίνομαι
COL 1:18.19 ἐν PREP 1722 ἐν ! ἐν
COL 1:18.20 πᾶσιν A-DPN 3956 πᾶς ! πᾶς
COL 1:18.21 αὐτὸς P-NSM 846 αὐτός ! αὐτός
COL 1:18.22 πρωτεύων, V-PAP-NSM 4409 πρωτεύω ! πρωτεύω
COL 1:19.1 ὅτι CONJ 3754 ὅτι ! ὅτι
COL 1:19.2 ἐν PREP 1722 ἐν ! ἐν
COL 1:19.3 αὐτῷ P-DSM 846 αὐτός ! αὐτός
COL 1:19.4 εὐδόκησεν V-AAI-3S 2106 εὐδοκέω ! εὐδοκέω
COL 1:19.5 πᾶν A-NSN 3956 πᾶς ! πᾶς
COL 1:19.6 τὸ T-NSN 3588 ὁ ! ὁ
COL 1:19.7 πλήρωμα N-NSN 4138 πλήρωμα ! πλήρωμα
COL 1:19.8 κατοικῆσαι V-AAN 2730 κατοικέω ! κατοικέω
COL 1:20.1 καὶ CONJ 2532 καί ! καί
COL 1:20.2 δι' PREP 1223 διά ! διά
COL 1:20.3 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:20.4 ἀποκαταλλάξαι V-AAN 604 ἀποκαταλλάσσω ! ἀποκαταλλάσσω
COL 1:20.5 τὰ T-APN 3588 ὁ ! ὁ
COL 1:20.6 πάντα A-APN 3956 πᾶς ! πᾶς
COL 1:20.7 εἰς PREP 1519 εἰς ! εἰς
COL 1:20.8 αὐτόν, P-ASM 846 αὐτός ! αὐτός
COL 1:20.9 εἰρηνοποιήσας V-AAP-NSM 1517 εἰρηνοποιέω ! εἰρηνοποιέω
COL 1:20.10 διὰ PREP 1223 διά ! διά
COL 1:20.11 τοῦ T-GSN 3588 ὁ ! ὁ
COL 1:20.12 αἵματος N-GSN 129 αἷμα ! αἷμα
COL 1:20.13 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:20.14 σταυροῦ N-GSM 4716 σταυρός ! σταυρός
COL 1:20.15 αὐτοῦ, P-GSM 846 αὐτός ! αὐτός
COL 1:20.16 δι' PREP 1223 διά ! διά
COL 1:20.17 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:20.18 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:20.19 τὰ T-APN 3588 ὁ ! ὁ
COL 1:20.20 ἐπὶ PREP 1909 ἐπί ! ἐπί
COL 1:20.21 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:20.22 γῆς N-GSF 1093 γῆ ! γῆ
COL 1:20.23 εἴτε CONJ 1535 εἴτε ! εἴτε
COL 1:20.24 τὰ T-APN 3588 ὁ ! ὁ
COL 1:20.25 ἐν PREP 1722 ἐν ! ἐν
COL 1:20.26 τοῖς T-DPM 3588 ὁ ! ὁ
COL 1:20.27 οὐρανοῖς. N-DPM 3772 οὐρανός ! οὐρανός
COL 1:21.1 καὶ CONJ 2532 καί ! καί
COL 1:21.2 ὑμᾶς P-2AP 5210 ὑμεῖς ! σύ
COL 1:21.3 ποτε PRT 4218 ποτέ ! ποτέ
COL 1:21.4 ὄντας V-PAP-APM 1510 εἰμί ! εἰμί
COL 1:21.5 ἀπηλλοτριωμένους V-RPP-APM 526 ἀπαλλοτριόω ! ἀπαλλοτριόω
COL 1:21.6 καὶ CONJ 2532 καί ! καί
COL 1:21.7 ἐχθροὺς A-APM 2190 ἐχθρός ! ἐχθρός
COL 1:21.8 τῇ T-DSF 3588 ὁ ! ὁ
COL 1:21.9 διανοίᾳ N-DSF 1271 διάνοια ! διάνοια
COL 1:21.10 ἐν PREP 1722 ἐν ! ἐν
COL 1:21.11 τοῖς T-DPN 3588 ὁ ! ὁ
COL 1:21.12 ἔργοις N-DPN 2041 ἔργον ! ἔργον
COL 1:21.13 τοῖς T-DPN 3588 ὁ ! ὁ
COL 1:21.14 πονηροῖς, A-DPN 4190 πονηρός ! πονηρός
COL 1:21.15 νυνὶ ADV 3570 νυνί ! νυνί
COL 1:21.16 δὲ CONJ 1161 δέ ! δέ
COL 1:21.17 ἀποκατήλλαξεν V-AAI-3S 604 ἀποκαταλλάσσω ! ἀποκαταλλάσσω
COL 1:22.1 ἐν PREP 1722 ἐν ! ἐν
COL 1:22.2 τῷ T-DSN 3588 ὁ ! ὁ
COL 1:22.3 σώματι N-DSN 4983 σῶμα ! σῶμα
COL 1:22.4 τῆς T-GSF 3588 ὁ ! ὁ
COL 1:22.5 σαρκὸς N-GSF 4561 σάρξ ! σάρξ
COL 1:22.6 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
COL 1:22.7 διὰ PREP 1223 διά ! διά
COL 1:22.8 τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:22.9 θανάτου, N-GSM 2288 θάνατος ! θάνατος
COL 1:22.10 παραστῆσαι V-AAN 3936 παρίστημι ! παρίστημι
COL 1:22.11 ὑμᾶς P-2AP 5210 ὑμεῖς ! σύ
COL 1:22.12 ἁγίους A-APM 40 ἅγιος ! ἅγιος
COL 1:22.13 καὶ CONJ 2532 καί ! καί
