JAS 1:1.1 Ἰάκωβος N-NSM 2385 Ἰάκωβος ! Ἰάκωβος
JAS 1:7.2 γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:7.3 οἰέσθω V-PNM-3S 3633 οἴομαι ! οἴομαι
JAS 1:7.4 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:7.5 ἄνθρωπος N-NSM 444 ἄνθρωπος ! ἄνθρωπος
JAS 1:7.6 ἐκεῖνος D-NSM 1565 ἐκεῖνος ! ἐκεῖνος
JAS 1:7.7 ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:7.8 λήμψεταί V-FDI-3S 2983 λαμβάνω ! λαμβάνω
JAS 1:7.9 τι X-ASN 5100 τὶς ! τὶς
JAS 1:7.10 παρὰ PREP 3844 παρά ! παρά
JAS 1:7.11 τοῦ T-GSM 3588 ὁ ! ὁ
JAS 1:7.12 κυρίου, N-GSM 2962 κύριος ! κύριος
JAS 1:8.1 ἀνὴρ N-NSM 435 ἀνήρ ! ἀνήρ
JAS 1:8.2 δίψυχος, A-NSM 1374 δίψυχος ! δίψυχος
JAS 1:8.3 ἀκατάστατος A-NSM 182 ἀκατάστατος ! ἀκατάστατος
JAS 1:8.4 ἐν PREP 1722 ἐν ! ἐν
JAS 1:8.5 πάσαις A-DPF 3956 πᾶς ! πᾶς
JAS 1:8.6 ταῖς T-DPF 3588 ὁ ! ὁ
JAS 1:8.7 ὁδοῖς N-DPF 3598 ὁδός ! ὁδός
JAS 1:8.8 αὐτοῦ. P-GSM 846 αὐτός ! αὐτός
JAS 1:9.1 Καυχάσθω V-PNM-3S 2744 καυχάομαι ! καυχάομαι
JAS 1:9.2 δὲ CONJ 1161 δέ ! δέ
JAS 1:9.3 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:9.4 ἀδελφὸς N-NSM 80 ἀδελφός ! ἀδελφός
JAS 1:9.5 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:9.6 ταπεινὸς A-NSM 5011 ταπεινός ! ταπεινός
JAS 1:9.7 ἐν PREP 1722 ἐν ! ἐν
JAS 1:9.8 τῷ T-DSN 3588 ὁ ! ὁ
JAS 1:9.9 ὕψει N-DSN 5311 ὕψος ! ὕψος
JAS 1:9.10 αὐτοῦ, P-GSM 846 αὐτός ! αὐτός
JAS 1:10.1 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:10.2 δὲ CONJ 1161 δέ ! δέ
JAS 1:10.3 πλούσιος A-NSM 4145 πλούσιος ! πλούσιος
JAS 1:10.4 ἐν PREP 1722 ἐν ! ἐν
JAS 1:10.5 τῇ T-DSF 3588 ὁ ! ὁ
JAS 1:10.6 ταπεινώσει N-DSF 5014 ταπείνωσις ! ταπείνωσις
JAS 1:10.7 αὐτοῦ, P-GSM 846 αὐτός ! αὐτός
JAS 1:10.8 ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:10.9 ὡς ADV 5613 ὡς ! ὡς
JAS 1:10.10 ἄνθος N-NSN 438 ἄνθος ! ἄνθος
JAS 1:10.11 χόρτου N-GSM 5528 χόρτος ! χόρτος
JAS 1:10.12 παρελεύσεται. V-FDI-3S 3928 παρέρχομαι ! παρέρχομαι
JAS 1:11.1 ἀνέτειλεν V-AAI-3S 393 ἀνατέλλω ! ἀνατέλλω
JAS 1:11.2 γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:11.3 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:11.4 ἥλιος N-NSM 2246 ἥλιος ! ἥλιος
JAS 1:11.5 σὺν PREP 4862 σύν ! σύν
JAS 1:11.6 τῷ T-DSM 3588 ὁ ! ὁ
JAS 1:11.7 καύσωνι N-DSM 2742 καύσων ! καύσων
JAS 1:11.8 καὶ CONJ 2532 καί ! καί
JAS 1:11.9 ἐξήρανεν V-AAI-3S 3583 ξηραίνω ! ξηραίνω
JAS 1:11.10 τὸν T-ASM 3588 ὁ ! ὁ
JAS 1:11.11 χόρτον, N-ASM 5528 χόρτος ! χόρτος
JAS 1:11.12 καὶ CONJ 2532 καί ! καί
JAS 1:11.13 τὸ T-NSN 3588 ὁ ! ὁ
JAS 1:11.14 ἄνθος N-NSN 438 ἄνθος ! ἄνθος
JAS 1:11.15 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
JAS 1:11.16 ἐξέπεσεν V-2AAI-3S 1601 ἐκπίπτω ! ἐκπίπτω
JAS 1:11.17 καὶ CONJ 2532 καί ! καί
JAS 1:11.18 ἡ T-NSF 3588 ὁ ! ὁ
JAS 1:11.19 εὐπρέπεια N-NSF 2143 εὐπρέπεια ! εὐπρέπεια
JAS 1:11.20 τοῦ T-GSN 3588 ὁ ! ὁ
JAS 1:11.21 προσώπου N-GSN 4383 πρόσωπον ! πρόσωπον
JAS 1:11.22 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
JAS 1:11.23 ἀπώλετο· V-2AMI-3S 622 ἀπόλλυμι ! ἀπόλλυμι
JAS 1:11.24 οὕτως ADV 3779 οὕτω ! οὕτω
JAS 1:11.25 καὶ CONJ 2532 καί ! καί
JAS 1:11.26 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:11.27 πλούσιος A-NSM 4145 πλούσιος ! πλούσιος
JAS 1:11.28 ἐν PREP 1722 ἐν ! ἐν
JAS 1:11.29 ταῖς T-DPF 3588 ὁ ! ὁ
JAS 1:11.30 πορείαις N-DPF 4197 πορεία ! πορεία
JAS 1:11.31 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
JAS 1:11.32 μαρανθήσεται. V-FPI-3S 3133 μαραίνω ! μαραίνω
JAS 1:12.1 Μακάριος A-NSM 3107 μακάριος ! μακάριος
JAS 1:12.2 ἀνὴρ N-NSM 435 ἀνήρ ! ἀνήρ
JAS 1:12.3 ὃς R-NSM 3739 ὅς ! ὅς
JAS 1:12.4 ὑπομένει V-PAI-3S 5278 ὑπομένω ! ὑπομένω
JAS 1:12.5 πειρασμόν, N-ASM 3986 πειρασμός ! πειρασμός
JAS 1:12.6 ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:12.7 δόκιμος A-NSM 1384 δόκιμος ! δόκιμος
JAS 1:12.8 γενόμενος V-2ADP-NSM 1096 γίνομαι ! γίνομαι
JAS 1:12.9 λήμψεται V-FDI-3S 2983 λαμβάνω ! λαμβάνω
JAS 1:12.10 τὸν T-ASM 3588 ὁ ! ὁ
JAS 1:12.11 στέφανον N-ASM 4735 στέφανος ! στέφανος
JAS 1:12.12 τῆς T-GSF 3588 ὁ ! ὁ
JAS 1:12.13 ζωῆς, N-GSF 2222 ζωή ! ζωή
JAS 1:12.14 ὃν R-ASM 3739 ὅς ! ὅς
JAS 1:12.15 ἐπηγγείλατο V-ADI-3S 1861 ἐπαγγέλλω ! ἐπαγγέλλομαι
JAS 1:12.16 τοῖς T-DPM 3588 ὁ ! ὁ
JAS 1:12.17 ἀγαπῶσιν V-PAP-DPM 25 ἀγαπάω ! ἀγαπάω
JAS 1:12.18 αὐτόν. P-ASM 846 αὐτός ! αὐτός
JAS 1:13.1 μηδεὶς A-NSM-N 3367 μηδείς ! μηδείς
JAS 1:13.2 πειραζόμενος V-PPP-NSM 3985 πειράζω ! πειράζω
JAS 1:13.3 λεγέτω V-PAM-3S 3004 λέγω ! λέγω
JAS 1:13.4 ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:13.5 ἀπὸ PREP 575 ἀπό ! ἀπό
JAS 1:13.6 θεοῦ N-GSM 2316 θεός ! θεός
JAS 1:13.7 πειράζομαι· V-PPI-1S 3985 πειράζω ! πειράζω
JAS 1:13.8 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:13.9 γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:13.10 θεὸς N-NSM 2316 θεός ! θεός
JAS 1:13.11 ἀπείραστός A-NSM 551 ἀπείραστος ! ἀπείραστος
JAS 1:13.12 ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
JAS 1:13.13 κακῶν, A-GPN 2556 κακός ! κακός
JAS 1:13.14 πειράζει V-PAI-3S 3985 πειράζω ! πειράζω
JAS 1:13.15 δὲ CONJ 1161 δέ ! δέ
JAS 1:13.16 αὐτὸς P-NSM 846 αὐτός ! αὐτός
JAS 1:13.17 οὐδένα. A-ASM-N 3762 οὐδείς ! οὐδείς
JAS 1:14.1 ἕκαστος A-NSM 1538 ἕκαστος ! ἕκαστος
JAS 1:14.2 δὲ CONJ 1161 δέ ! δέ
JAS 1:14.3 πειράζεται V-PPI-3S 3985 πειράζω ! πειράζω
JAS 1:14.4 ὑπὸ PREP 5259 ὑπό ! ὑπό
JAS 1:14.5 τῆς T-GSF 3588 ὁ ! ὁ
JAS 1:14.6 ἰδίας A-GSF 2398 ἴδιος ! ἴδιος
JAS 1:14.7 ἐπιθυμίας N-GSF 1939 ἐπιθυμία ! ἐπιθυμία
JAS 1:14.8 ἐξελκόμενος V-PPP-NSM 1828 ἐξέλκω ! ἐξέλκω
JAS 1:14.9 καὶ CONJ 2532 καί ! καί
JAS 1:14.10 δελεαζόμενος· V-PPP-NSM 1185 δελεάζω ! δελεάζω
JAS 1:15.1 εἶτα ADV 1534 εἶτα ! εἶτα
JAS 1:15.2 ἡ T-NSF 3588 ὁ ! ὁ
JAS 1:15.3 ἐπιθυμία N-NSF 1939 ἐπιθυμία ! ἐπιθυμία
JAS 1:15.4 συλλαβοῦσα V-2AAP-NSF 4815 συλλαμβάνω ! συλλαμβάνω
JAS 1:15.5 τίκτει V-PAI-3S 5088 τίκτω ! τίκτω
JAS 1:15.6 ἁμαρτίαν, N-ASF 266 ἁμαρτία ! ἁμαρτία
JAS 1:15.7 ἡ T-NSF 3588 ὁ ! ὁ
JAS 1:15.8 δὲ CONJ 1161 δέ ! δέ
JAS 1:15.9 ἁμαρτία N-NSF 266 ἁμαρτία ! ἁμαρτία
JAS 1:15.10 ἀποτελεσθεῖσα V-APP-NSF 658 ἀποτελέω ! ἀποτελέω
JAS 1:15.11 ἀποκύει V-PAI-3S 616 ἀποκυέω ! ἀποκυέω
JAS 1:15.12 θάνατον. N-ASM 2288 θάνατος ! θάνατος
JAS 1:16.1 Μὴ PRT-N 3361 μή ! μή
JAS 1:16.2 πλανᾶσθε, V-PPM-2P 4105 πλανάω ! πλανάω
JAS 1:16.3 ἀδελφοί N-VPM 80 ἀδελφός ! ἀδελφός
JAS 1:16.4 μου P-1GS 1473 ἐγώ ! ἐγώ
JAS 1:16.5 ἀγαπητοί. A-VPM 27 ἀγαπητός ! ἀγαπητός
JAS 1:17.1 πᾶσα A-NSF 3956 πᾶς ! πᾶς
JAS 1:17.2 δόσις N-NSF 1394 δόσις ! δόσις
JAS 1:17.3 ἀγαθὴ A-NSF 18 ἀγαθός ! ἀγαθός
JAS 1:17.4 καὶ CONJ 2532 καί ! καί
JAS 1:17.5 πᾶν A-NSN 3956 πᾶς ! πᾶς
JAS 1:17.6 δώρημα N-NSN 1434 δώρημα ! δώρημα
JAS 1:17.7 τέλειον A-NSN 5046 τέλειος ! τέλειος
JAS 1:17.8 ἄνωθέν ADV 509 ἄνωθεν ! ἄνωθεν
JAS 1:17.9 ἐστιν, V-PAI-3S 1510 εἰμί ! εἰμί
JAS 1:17.10 καταβαῖνον V-PAP-NSN 2597 καταβαίνω ! καταβαίνω
JAS 1:17.11 ἀπὸ PREP 575 ἀπό ! ἀπό
JAS 1:17.12 τοῦ T-GSM 3588 ὁ ! ὁ
JAS 1:17.13 πατρὸς N-GSM 3962 πατήρ ! πατήρ
JAS 1:17.14 τῶν T-GPN 3588 ὁ ! ὁ
JAS 1:17.15 φώτων, N-GPN 5457 φῶς ! φῶς
JAS 1:17.16 παρ’ PREP 3844 παρά ! παρά
JAS 1:17.17 ᾧ R-DSM 3739 ὅς ! ὅς
JAS 1:17.18 οὐκ PRT-N 3756 οὐ ! οὐ
JAS 1:17.19 ἔνι V-PAI-3S 1762 ἔνι ! ἔνι
JAS 1:17.20 παραλλαγὴ N-NSF 3883 παραλλαγή ! παραλλαγή
JAS 1:17.21 ἢ PRT 2228 ἤ ! ἤ
JAS 1:17.22 τροπῆς N-GSF 5157 τροπή ! τροπή
JAS 1:17.23 ἀποσκίασμα. N-NSN 644 ἀποσκίασμα ! ἀποσκίασμα
JAS 1:18.1 βουληθεὶς V-AOP-NSM 1014 βούλομαι ! βούλομαι
JAS 1:18.2 ἀπεκύησεν V-AAI-3S 616 ἀποκυέω ! ἀποκυέω
JAS 1:18.3 ἡμᾶς P-1AP 2248 ἡμᾶς ! ἐγώ
JAS 1:18.4 λόγῳ N-DSM 3056 λόγος ! λόγος
JAS 1:18.5 ἀληθείας, N-GSF 225 ἀλήθεια ! ἀλήθεια
JAS 1:18.6 εἰς PREP 1519 εἰς ! εἰς
JAS 1:18.7 τὸ T-ASN 3588 ὁ ! ὁ
JAS 1:18.8 εἶναι V-PAN 1510 εἰμί ! εἰμί
JAS 1:18.9 ἡμᾶς P-1AP 2248 ἡμᾶς ! ἐγώ
JAS 1:18.10 ἀπαρχήν N-ASF 536 ἀπαρχή ! ἀπαρχή
JAS 1:18.11 τινα X-ASF 5100 τὶς ! τὶς
JAS 1:18.12 τῶν T-GPN 3588 ὁ ! ὁ
JAS 1:18.13 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
JAS 1:18.14 κτισμάτων. N-GPN 2938 κτίσμα ! κτίσμα
JAS 1:19.1 Ἴστε, V-RAM-2P 1492 εἴδω ! οἶδα
JAS 1:19.2 ἀδελφοί N-VPM 80 ἀδελφός ! ἀδελφός
JAS 1:19.3 μου P-1GS 1473 ἐγώ ! ἐγώ
JAS 1:19.4 ἀγαπητοί. A-VPM 27 ἀγαπητός ! ἀγαπητός
JAS 1:19.5 ἔστω V-PAM-3S 1510 εἰμί ! εἰμί
JAS 1:19.6 δὲ CONJ 1161 δέ ! δέ
JAS 1:19.7 πᾶς A-NSM 3956 πᾶς ! πᾶς
JAS 1:19.8 ἄνθρωπος N-NSM 444 ἄνθρωπος ! ἄνθρωπος
JAS 1:19.9 ταχὺς A-NSM 5036 ταχύς ! ταχύς
JAS 1:19.10 εἰς PREP 1519 εἰς ! εἰς
JAS 1:19.11 τὸ T-ASN 3588 ὁ ! ὁ
JAS 1:19.12 ἀκοῦσαι, V-AAN 191 ἀκούω ! ἀκούω
JAS 1:19.13 βραδὺς A-NSM 1021 βραδύς ! βραδύς
JAS 1:19.14 εἰς PREP 1519 εἰς ! εἰς
JAS 1:19.15 τὸ T-ASN 3588 ὁ ! ὁ
JAS 1:19.16 λαλῆσαι, V-AAN 2980 λαλέω ! λαλέω
JAS 1:19.17 βραδὺς A-NSM 1021 βραδύς ! βραδύς
JAS 1:19.18 εἰς PREP 1519 εἰς ! εἰς
JAS 1:19.19 ὀργήν· N-ASF 3709 ὀργή ! ὀργή
JAS 1:20.1 ὀργὴ N-NSF 3709 ὀργή ! ὀργή
JAS 1:20.2 γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:20.3 ἀνδρὸς N-GSM 435 ἀνήρ ! ἀνήρ
JAS 1:20.4 δικαιοσύνην N-ASF 1343 δικαιοσύνη ! δικαιοσύνη
JAS 1:20.5 θεοῦ N-GSM 2316 θεός ! θεός
JAS 1:20.6 οὐκ PRT-N 3756 οὐ ! οὐ
JAS 1:20.7 ἐργάζεται. V-PNI-3S 2038 ἐργάζομαι ! ἐργάζομαι
JAS 1:21.1 διὸ CONJ 1352 διό ! διό
JAS 1:21.2 ἀποθέμενοι V-2AMP-NPM 659 ἀποτίθημι ! ἀποτίθημι
JAS 1:21.3 πᾶσαν A-ASF 3956 πᾶς ! πᾶς
JAS 1:21.4 ῥυπαρίαν N-ASF 4507 ῥυπαρία ! ῥυπαρία
JAS 1:21.5 καὶ CONJ 2532 καί ! καί
JAS 1:21.6 περισσείαν N-ASF 4050 περισσεία ! περισσεία
JAS 1:21.7 κακίας N-GSF 2549 κακία ! κακία
JAS 1:21.8 ἐν PREP 1722 ἐν ! ἐν
JAS 1:21.9 πραΰτητι N-DSF 4240 πραΰτης ! πραΰτης
JAS 1:21.10 δέξασθε V-ADM-2P 1209 δέχομαι ! δέχομαι
JAS 1:21.11 τὸν T-ASM 3588 ὁ ! ὁ
JAS 1:21.12 ἔμφυτον A-ASM 1721 ἔμφυτος ! ἔμφυτος
JAS 1:21.13 λόγον N-ASM 3056 λόγος ! λόγος
JAS 1:21.14 τὸν T-ASM 3588 ὁ ! ὁ
JAS 1:21.15 δυνάμενον V-PNP-ASM 1410 δύναμαι ! δύναμαι
JAS 1:21.16 σῶσαι V-AAN 4982 σώζω ! σῴζω
JAS 1:21.17 τὰς T-APF 3588 ὁ ! ὁ
JAS 1:21.18 ψυχὰς N-APF 5590 ψυχή ! ψυχή
JAS 1:21.19 ὑμῶν. P-2GP 5210 ὑμεῖς ! σύ
JAS 1:22.1 γίνεσθε V-PNM-2P 1096 γίνομαι ! γίνομαι
JAS 1:22.2 δὲ CONJ 1161 δέ ! δέ
JAS 1:22.3 ποιηταὶ N-NPM 4163 ποιητής ! ποιητής
JAS 1:22.4 λόγου N-GSM 3056 λόγος ! λόγος
JAS 1:22.5 καὶ CONJ 2532 καί ! καί
JAS 1:22.6 μὴ PRT-N 3361 μή ! μή
JAS 1:22.7 μόνον ADV 3440 μόνον ! μόνος
JAS 1:22.8 ἀκροαταὶ N-NPM 202 ἀκροατής ! ἀκροατής
JAS 1:22.9 παραλογιζόμενοι V-PNP-NPM 3884 παραλογίζομαι ! παραλογίζομαι
JAS 1:22.10 ἑαυτούς. F-2APM 1438 ἑαυτοῦ ! ἑαυτοῦ
JAS 1:23.1 ὅτι CONJ 3754 ὅτι ! ὅτι
JAS 1:23.2 εἴ COND 1487 εἰ ! εἰ
JAS 1:23.3 τις X-NSM 5100 τὶς ! τὶς
JAS 1:23.4 ἀκροατὴς N-NSM 202 ἀκροατής ! ἀκροατής
JAS 1:23.5 λόγου N-GSM 3056 λόγος ! λόγος
JAS 1:23.6 ἐστὶν V-PAI-3S 1510 εἰμί ! εἰμί
JAS 1:23.7 καὶ CONJ 2532 καί ! καί
JAS 1:23.8 οὐ PRT-N 3756 οὐ ! οὐ
JAS 1:23.9 ποιητής, N-NSM 4163 ποιητής ! ποιητής
JAS 1:23.10 οὗτος D-NSM 3778 οὗτος ! οὗτος
JAS 1:23.11 ἔοικεν V-RAI-3S 1503 εἲκω ! ἔοικα
JAS 1:23.12 ἀνδρὶ N-DSM 435 ἀνήρ ! ἀνήρ
JAS 1:23.13 κατανοοῦντι V-PAP-DSM 2657 κατανοέω ! κατανοέω
JAS 1:23.14 τὸ T-ASN 3588 ὁ ! ὁ
JAS 1:23.15 πρόσωπον N-ASN 4383 πρόσωπον ! πρόσωπον
JAS 1:23.16 τῆς T-GSF 3588 ὁ ! ὁ
JAS 1:23.17 γενέσεως N-GSF 1078 γένεσις ! γένεσις
JAS 1:23.18 αὐτοῦ P-GSM 846 αὐτός ! αὐτός
JAS 1:23.19 ἐν PREP 1722 ἐν ! ἐν
JAS 1:23.20 ἐσόπτρῳ· N-DSN 2072 ἔσοπτρον ! ἔσοπτρον
JAS 1:24.1 κατενόησεν V-AAI-3S 2657 κατανοέω ! κατανοέω
JAS 1:24.2 γὰρ CONJ 1063 γάρ ! γάρ
JAS 1:24.3 ἑαυτὸν F-3ASM 1438 ἑαυτοῦ ! ἑαυτοῦ
JAS 1:24.4 καὶ CONJ 2532 καί ! καί
JAS 1:24.5 ἀπελήλυθεν V-2RAI-3S 565 ἀπέρχομαι ! ἀπέρχομαι
JAS 1:24.6 καὶ CONJ 2532 καί ! καί
JAS 1:24.7 εὐθέως ADV 2112 εὐθέως ! εὐθέως
JAS 1:24.8 ἐπελάθετο V-2ADI-3S 1950 ἐπιλανθάνομαι ! ἐπιλανθάνομαι
JAS 1:24.9 ὁποῖος A-NSN 3697 ὁποῖος ! ὁποῖος
JAS 1:24.10 ἦν. V-IAI-3S 1510 εἰμί ! εἰμί
JAS 1:25.1 ὁ T-NSM 3588 ὁ ! ὁ
JAS 1:25.2 δὲ CONJ 1161 δέ ! δέ
JAS 1:25.3 παρακύψας V-AAP-NSM 3879 παρακύπτω ! παρακύπτω
JAS 1:25.4 εἰς PREP 1519 εἰς ! εἰς
JAS 1:25.5 νόμον N-ASM 3551 νόμος ! νόμος
JAS 1:25.6 τέλειον A-ASM 5046 τέλειος ! τέλειος
JAS 1:25.7 τὸν T-ASM 3588 ὁ ! ὁ
JAS 1:25.8 τῆς T-GSF 3588 ὁ ! ὁ
JAS 1:25.9 ἐλευθερίας N-GSF 1657 ἐλευθερία ! ἐλευθερία
JAS 1:25.10 καὶ CONJ 2532 καί ! καί
JAS 1:25.11 παραμείνας, V-AAP-NSM 3887 παραμένω ! παραμένω
JAS 1:25.12 οὐκ PRT-N 3756 οὐ ! οὐ
JAS 1:25.13 ἀκροατὴς N-NSM 202 ἀκροατής ! ἀκροατής
JAS 1:25.14 ἐπιλησμονῆς N-GSF 1953 ἐπιλησμονή ! ἐπιλησμονή
JAS 1:25.15 γενόμενος V-2ADP-NSM 1096 γίνομαι ! γίνομαι
JAS 1:25.16 ἀλλὰ CONJ 235 ἀλλά ! ἀλλά
JAS 1:25.17 ποιητὴς N-NSM 4163 ποιητής ! ποιητής
JAS 1:25.18 ἔργου, N-GSN 2041 ἔργον ! ἔργον
JAS 1:25.19 οὗτος D-NSM 3778 οὗτος ! οὗτος
